journals/eor/LiangMXY14,article,The informational aspect of the group-buying mechanism.,,2014,234,331-340,,db/journals/eor/eor234.html#LiangMXY14,European Journal of Operational Research,
conf/interspeech/ChenCCLL03,inproceedings,Voice conversion with smoothed GMM and MAP adaptation.,INTERSPEECH,2003,,,,db/conf/interspeech/interspeech2003.html#ChenCCLL03,,
conf/cidr/DiaoLLPSTZ09,inproceedings,Capturing Data Uncertainty in High-Volume Stream Processing.,CIDR,2009,,,,db/conf/cidr/cidr2009.html#DiaoLLPSTZ09,,
conf/csee2/MuLF11,inproceedings,Research on the Curriculum System Reconstruction of Physical Education in Colleges and Universities with Information Technology- - Based on Physical Education Club Mode.,CSEE (5),2011,,105-111,,db/conf/csee2/csee2011-5.html#MuLF11,,
conf/aime/AbidiA13,inproceedings,An Ontology-Driven Personalization Framework for Designing Theory-Driven Self-management Interventions.,KR4HC/ProHealth,2013,,97-112,,db/conf/aime/kr4hc2013.html#AbidiA13,,
conf/lcn/TuschMZ88,inproceedings,Error handling performance of a token ring LAN.,LCN,1988,,355-363,,db/conf/lcn/lcn1988.html#TuschMZ88,,
conf/sara/GraylandMR09,inproceedings,Confluence of Reduction Rules for Lexicographic Ordering Constraints.,SARA,2009,,,,db/conf/sara/sara2009.html#GraylandMR09,,
conf/tfcv/WeiHK00,inproceedings,Classification and Characterization of Image Acquisition for 3D Scene Visualization and Reconstruction Applications.,Theoretical Foundations of Computer Vision,2000,,81-92,,db/conf/tfcv/tfcv2000.html#WeiHK00,,
conf/sac/LiuYWS09,inproceedings,SQLProb: a proxy-based architecture towards preventing SQL injection attacks.,SAC,2009,,2054-2061,,db/conf/sac/sac2009.html#LiuYWS09,,
conf/icse/Diehl05,inproceedings,Software visualization.,ICSE,2005,,718-719,,db/conf/icse/icse2005.html#Diehl05,,
journals/candie/TerekhovDOB12,article,Solving two-machine assembly scheduling problems with inventory constraints.,,2012,63,120-134,,db/journals/candie/candie63.html#TerekhovDOB12,Computers & Industrial Engineering,
conf/ecai/VallatiCG14,inproceedings,Argumentation Frameworks Features: an Initial Study.,ECAI,2014,,1117-1118,,db/conf/ecai/ecai2014.html#VallatiCG14,,
conf/isss/BraunHNM01,inproceedings,"Using static scheduling techniques for the retargeting of high speed, compiled simulators for embedded processors from an abstract machine description.",ISSS,2001,,57-62,,db/conf/isss/isss2001.html#BraunHNM01,,
conf/aspdac/ShintaniS13,inproceedings,An adaptive current-threshold determination for IDDQ testing based on Bayesian process parameter estimation.,ASP-DAC,2013,,614-619,,db/conf/aspdac/aspdac2013.html#ShintaniS13,,
conf/cp/HentenryckM14,inproceedings,Domain Views for Constraint Programming.,CP,2014,,705-720,,db/conf/cp/cp2014.html#HentenryckM14,,
journals/iet-com/YangT14,article,Cooperative clustering-based medium access control for broadcasting in vehicular ad-hoc networks.,,2014,8,3136-3144,,db/journals/iet-com/iet-com8.html#YangT14,IET Communications,
conf/icassp/LiuYTL10,inproceedings,A Bayesian framework for 3D human motion tracking from monocular image.,ICASSP,2010,,1398-1401,,db/conf/icassp/icassp2010.html#LiuYTL10,,
conf/cimaging/Getreuer09,inproceedings,Image zooming with contour stencils.,Computational Imaging,2009,,72460,,db/conf/cimaging/cimaging2009.html#Getreuer09,,
conf/bpm/MansAVM12,inproceedings,Process Mining in Healthcare: Data Challenges When Answering Frequently Posed Questions.,ProHealth/KR4HC,2012,,140-153,,db/conf/bpm/kr4hc2012.html#MansAVM12,,
conf/nips/MalinowskiF14,inproceedings,A Multi-World Approach to Question Answering about Real-World Scenes based on Uncertain Input.,NIPS,2014,,1682-1690,,db/conf/nips/nips2014.html#MalinowskiF14,,
conf/icse/PatelMC14,inproceedings,A model-driven development framework for developing sense-compute-control applications.,MoSEMInA,2014,,52-61,,db/conf/icse/mosemina2014.html#PatelMC14,,
journals/ppl/TabircaFTY05,article,Applying the Feedback Guided Dynamic Loop Scheduling Method for the Shortest Path Problem.,,2005,15,491-497,,db/journals/ppl/ppl15.html#TabircaFTY05,Parallel Processing Letters,
journals/dss/KisilevichKR13,article,"A GIS-based decision support system for hotel room rate estimation and temporal price prediction: The hotel brokers' context.",,2013,54,1119-1133,,db/journals/dss/dss54.html#KisilevichKR13,Decision Support Systems,
conf/icip/LiZH10,inproceedings,Hierarchical density estimation for image classification.,ICIP,2010,,2297-2300,,db/conf/icip/icip2010.html#LiZH10,,
conf/gecco/FrancaCZA08,inproceedings,Multivariate ant colony optimization in continuous search spaces.,GECCO,2008,,9-16,,db/conf/gecco/gecco2008.html#FrancaCZA08,,
conf/tabletop/HilligesBB07,inproceedings,"Photohelix: Browsing, Sorting and Sharing Digital Photo Collections.",Tabletop,2007,,87-94,,db/conf/tabletop/tabletop2007.html#HilligesBB07,,
conf/icml/CarbonaraS96,inproceedings,Improving the Efficiency of Knowledge Base Refinement.,ICML,1996,,78-86,,db/conf/icml/icml1996.html#CarbonaraS96,,
conf/vissym/NeumannTZC07,inproceedings,KeyStrokes: Personalizing Typed Text with Visualization.,EuroVis,2007,,43-50,,db/conf/vissym/eurovis2007.html#NeumannTZC07,,
conf/visualization/Weiskopf04,inproceedings,On the Role of Color in the Perception of Motion in Animated Visualizations.,IEEE Visualization,2004,,305-312,,db/conf/visualization/visualization2004.html#Weiskopf04,,
conf/qshine/OlteanuXLC10,inproceedings,Studying Non-intrusive Tracing in the Internet.,QSHINE,2010,,58-74,,db/conf/qshine/qshine2010.html#OlteanuXLC10,,
conf/isi/DantuC05,inproceedings,An Architecture for Network Security Using Feedback Control.,ISI,2005,,636-637,,db/conf/isi/isi2005.html#DantuC05,,
conf/icip/SongC06,inproceedings,QoS Guaranteed SVC-based Video Transmission over MIMO Wireless Systems with Channel State Information.,ICIP,2006,,3057-3060,,db/conf/icip/icip2006.html#SongC06,,
conf/reconfig/MahrLIB08,inproceedings,SoC-MPI: A Flexible Message Passing Library for Multiprocessor Systems-on-Chips.,ReConFig,2008,,187-192,,db/conf/reconfig/reconfig2008.html#MahrLIB08,,
conf/graphicsinterface/WeiskopfH06,inproceedings,Cycle shading for the assessment and visualization of shape in one and two codimensions.,Graphics Interface,2006,,219-226,,db/conf/graphicsinterface/graphicsinterface2006.html#WeiskopfH06,,
conf/interspeech/Zellers14,inproceedings,Perception of pitch tails at potential turn boundaries in Swedish.,INTERSPEECH,2014,,1944-1948,,db/conf/interspeech/interspeech2014.html#Zellers14,,
journals/ai/FreuderW92,article,Partial Constraint Satisfaction.,,1992,58,21-70,,db/journals/ai/ai58.html#FreuderW92,Artif. Intell.,
conf/cis/MaCWZ11,inproceedings,The Design of Fuzzy Classifier Based on Sugeno Type Fuzzy Complex-Value Integral.,CIS,2011,,338-342,,db/conf/cis/cis2011.html#MaCWZ11,,
conf/sg/DehmeshkiS09,inproceedings,GPSel: A Gestural Perceptual-Based Path Selection Technique.,Smart Graphics,2009,,243-252,,db/conf/sg/sg2009.html#DehmeshkiS09,,
conf/candc/FortinDHBN13,inproceedings,Medium-specific properties of urban screens: towards an ontological framework for digital public displays.,Creativity & Cognition,2013,,243-252,,db/conf/candc/candc2013.html#FortinDHBN13,,
journals/tvcg/TorySD09,article,Comparing Dot and Landscape Spatializations for Visual Memory Differences.,,2009,15,1033-1040,,db/journals/tvcg/tvcg15.html#TorySD09,IEEE Trans. Vis. Comput. Graph.,
journals/eswa/GuoXW14,article,A remote sensing ship recognition method based on dynamic probability generative model.,,2014,41,6446-6458,,db/journals/eswa/eswa41.html#GuoXW14,Expert Syst. Appl.,
conf/vizsec/StoffelFK13,inproceedings,Finding anomalies in time-series using visual correlation for interactive root cause analysis.,VizSEC,2013,,65-72,,db/conf/vizsec/vizsec2013.html#StoffelFK13,,
conf/nossdav/BanerjeeLBBS04,inproceedings,Scalable resilient media streaming.,NOSSDAV,2004,,4-9,,db/conf/nossdav/nossdav2004.html#BanerjeeLBBS04,,
conf/qshine/ChanchalL13,inproceedings,NTTM: Novel Transmission Time Based Mechanism to Detect Wormhole Attack.,QSHINE,2013,,485-495,,db/conf/qshine/qshine2013.html#ChanchalL13,,
conf/csie/HuLY09,inproceedings,An Easy System of Spatial Points Collection Based On ARtoolKit.,CSIE (1),2009,,582-586,,db/conf/csie/csie2009-1.html#HuLY09,,
conf/cec/SuciuLGD13,inproceedings,Differential evolution for discrete-time large dynamic games.,IEEE Congress on Evolutionary Computation,2013,,2108-2113,,db/conf/cec/cec2013.html#SuciuLGD13,,
conf/ecai/SchallerH14,inproceedings,"Mobile Tourist Guide: Bridging the Gap between Recommending, Planning and User-Centered Interaction.",ECAI,2014,,1231-1232,,db/conf/ecai/ecai2014.html#SchallerH14,,
journals/jasis/WattersSQ94,article,Task-Oriented Access to Data Files: An Evaluation.,,1994,45,251-262,,db/journals/jasis/jasis45.html#WattersSQ94,JASIS,
journals/bmcbi/GouZWWZQZTYWHLSC14,article,Stability SCAD: a powerful approach to detect interactions in large-scale genomic study.,,2014,15,62,,db/journals/bmcbi/bmcbi15.html#GouZWWZQZTYWHLSC14,BMC Bioinformatics,
conf/cscwd/TianLW07,inproceedings,A Replica Replacement Algorithm Based on Value-Cost Prediction.,CSCWD (Selected Papers),2007,,365-373,,db/conf/cscwd/cscwd2007lncs.html#TianLW07,,
conf/webi/SpanglerCPLBHGLWD07,inproceedings,COBRA - Mining Web for Corporate Brand and Reputation Analysis.,Web Intelligence,2007,,11-17,,db/conf/webi/webi2007.html#SpanglerCPLBHGLWD07,,
conf/nicso/GonzalezCAP11,inproceedings,An Adaptive Multiagent Strategy for Solving Combinatorial Dynamic Optimization Problems.,NICSO,2011,,41-55,,db/conf/nicso/nicso2011.html#GonzalezCAP11,,
conf/aime/KleinA05,inproceedings,Using Lexical and Logical Methods for the Alignment of Medical Terminologies.,AIME,2005,,241-245,,db/conf/aime/aime2005.html#KleinA05,,
conf/softvis/BlumenkrantsSS06,inproceedings,Narrative algorithm visualization.,SOFTVIS,2006,,17-26,,db/conf/softvis/softvis2006.html#BlumenkrantsSS06,,
conf/isi/KazaMXWGAPVC05,inproceedings,"BorderSafe: Cross-Jurisdictional Information Sharing, Analysis, and Visualization.",ISI,2005,,669-670,,db/conf/isi/isi2005.html#KazaMXWGAPVC05,,
conf/rskt/MinZ12,inproceedings,A Competition Strategy to Cost-Sensitive Decision Trees.,RSKT,2012,,359-368,,db/conf/rskt/rskt2012.html#MinZ12,,
conf/nime/BevilacquaMS05,inproceedings,MnM: a Max/MSP mapping toolbox.,NIME,2005,,85-88,,db/conf/nime/nime2005.html#BevilacquaMS05,,
conf/gecco/AguirreDB08,inproceedings,"An estimation distribution algorithm with the spearman's rank correlation index.",GECCO,2008,,469-470,,db/conf/gecco/gecco2008.html#AguirreDB08,,
conf/isda/LiLZBH06,inproceedings,Fuzzy Control of Electro-hydraulic Servo Systems Based on Automatic Code Generation.,ISDA (1),2006,,244-247,,db/conf/isda/isda2006-1.html#LiLZBH06,,
conf/ecai/Mitchell12,inproceedings,Never Ending Learning.,ECAI,2012,,5,,db/conf/ecai/ecai2012.html#Mitchell12,,
conf/pimrc/ValeraTS10,inproceedings,Improving link failure detection and response in IEEE 802.11 wireless ad hoc networks.,PIMRC,2010,,1814-1819,,db/conf/pimrc/pimrc2010.html#ValeraTS10,,
journals/ieicet/LiuCG14,article,Highly Nonlinear Resilient Functions without Linear Structures.,,2014,97-A,1405-1417,,db/journals/ieicet/ieicet97a.html#LiuCG14,IEICE Transactions,
conf/siggraph/BaraffW92,inproceedings,Dynamic simulation of non-penetrating flexible bodies.,SIGGRAPH,1992,,303-308,,db/conf/siggraph/siggraph1992.html#BaraffW92,,
conf/gecco/HowardB08,inproceedings,On the effects of node duplication and connection-oriented constructivism in neural XCSF.,GECCO (Companion),2008,,1977-1984,,db/conf/gecco/gecco2008c.html#HowardB08,,
journals/infsof/ZhugeMS97,article,Abstraction and analogy in cognitive space: A software process model.,,1997,39,463-468,,db/journals/infsof/infsof39.html#ZhugeMS97,Information & Software Technology,
journals/kais/BrenaACRG07,article,Knowledge and information distribution leveraged by intelligent agents.,,2007,12,203-227,,db/journals/kais/kais12.html#BrenaACRG07,Knowl. Inf. Syst.,
conf/smc/WuHWYP06,inproceedings,Knowledge Dependency Relationships in Incomplete Information System Based on Tolerance Relations.,SMC,2006,,4773-4777,,db/conf/smc/smc2006.html#WuHWYP06,,
conf/chi/TaylorSSWWBO11,inproceedings,Designing from within: humanaquarium.,CHI,2011,,1855-1864,,db/conf/chi/chi2011.html#TaylorSSWWBO11,,
conf/iwcmc/HuangR07,inproceedings,Capacity and energy aware activation of sensor nodes for area phenomenon using wireless network transport.,IWCMC,2007,,463-468,,db/conf/iwcmc/iwcmc2007.html#HuangR07,,
journals/cgf/HlawatschSJW14,article,Pathline glyphs.,,2014,33,497-506,,db/journals/cgf/cgf33.html#HlawatschSJW14,Comput. Graph. Forum,
journals/ton/LiaoGGZ10,article,Safe Interdomain Routing Under Diverse Commercial Agreements.,,2010,18,1829-1840,,db/journals/ton/ton18.html#LiaoGGZ10,IEEE/ACM Trans. Netw.,
journals/eswa/FanFSO09a,article,Evaluating knowledge management capability of organizations: a fuzzy linguistic method.,,2009,36,3346-3354,,db/journals/eswa/eswa36.html#FanFSO09a,Expert Syst. Appl.,
conf/nips/HazanMJ13,inproceedings,On Sampling from the Gibbs Distribution with Random Maximum A-Posteriori Perturbations.,NIPS,2013,,1268-1276,,db/conf/nips/nips2013.html#HazanMJ13,,
conf/isita/ZhangLNA10,inproceedings,Informed message update for iterative MIMO demapping and turbo decoding.,ISITA,2010,,873-878,,db/conf/isita/isita2010.html#ZhangLNA10,,
conf/igarss/ZhangWCZ05a,inproceedings,A new method for multi-source remote sensing image fusion.,IGARSS,2005,,3948-3951,,db/conf/igarss/igarss2005.html#ZhangWCZ05a,,
conf/icml/KnowlesGP14,inproceedings,A reversible infinite HMM using normalised random measures.,ICML,2014,,1998-2006,,db/conf/icml/icml2014.html#KnowlesGP14,,
conf/sigopsE/FelserGWK02,inproceedings,Execution time limitation of interrupt handlers in a Java operating system.,ACM SIGOPS European Workshop,2002,,190-193,,db/conf/sigopsE/sigopsE2002.html#FelserGWK02,,
conf/softvis/MuTSM03,inproceedings,Interactive Locality Optimization on NUMA Architectures.,SOFTVIS,2003,,"133-141, 214",,db/conf/softvis/softvis2003.html#MuTSM03,,
conf/gecco/CollinsR99,inproceedings,Non-stationary Function Optimization using Polygenic Inheritance.,GECCO,1999,,781,,db/conf/gecco/gecco1999.html#CollinsR99,,
conf/isi/LiSLGG12,inproceedings,A robust evaluation of terrorist network based on node-lap degree of triads.,ISI,2012,,194,,db/conf/isi/isi2012.html#LiSLGG12,,
conf/icml/ZienBS07,inproceedings,Transductive support vector machines for structured variables.,ICML,2007,,1183-1190,,db/conf/icml/icml2007.html#ZienBS07,,
conf/cscwd/ChenSZLH07,inproceedings,Translation Memory Sharing Models in XMCAT.,CSCWD,2007,,80-83,,db/conf/cscwd/cscwd2007.html#ChenSZLH07,,
journals/informaticaSI/LinX99,article,Minimizing Communication Conflicts with Load-Skewing Task Assignment Techniques on Network of Workstations.,,1999,23,,,db/journals/informaticaSI/informaticaSI23.html#LinX99,Informatica (Slovenia),
conf/interspeech/ChuH00,inproceedings,Automatic head gesture learning and synthesis from prosodic cues.,INTERSPEECH,2000,,637-640,,db/conf/interspeech/interspeech2000.html#ChuH00,,
conf/eurogp/BolisZCLL01,inproceedings,A GP Artificial Ant for Image Processing: Preliminary Experiments with EASEA.,EuroGP,2001,,246-255,,db/conf/eurogp/eurogp2001.html#BolisZCLL01,,
conf/ivic/Majid13,inproceedings,Application of Mobile Augmented Reality in a Computer Science Course.,IVIC,2013,,516-525,,db/conf/ivic/ivic2013.html#Majid13,,
conf/cimaging/ChengH09,inproceedings,Resolving occlusion and segmentation errors in multiple video object tracking.,Computational Imaging,2009,,72460,,db/conf/cimaging/cimaging2009.html#ChengH09,,
conf/aime/MramorLDZ05,inproceedings,"Conquering the Curse of Dimensionality in Gene Expression Cancer Diagnosis: Tough Problem, Simple Models.",AIME,2005,,514-523,,db/conf/aime/aime2005.html#MramorLDZ05,,
conf/chi/LinehanDLKOM10,inproceedings,Tagliatelle: social tagging to encourage healthier eating.,CHI Extended Abstracts,2010,,3331-3336,,db/conf/chi/chi2010a.html#LinehanDLKOM10,,
conf/ivic/FadzilNJMSB11,inproceedings,Modelling of Reflectance Spectra of Skin Phototypes III.,IVIC (1),2011,,352-360,,db/conf/ivic/ivic2011-1.html#FadzilNJMSB11,,
journals/aei/LiuMRS11,article,Editorial for the special issue of information mining and retrieval in design.,,2011,25,117-118,,db/journals/aei/aei25.html#LiuMRS11,Advanced Engineering Informatics,
conf/vtc/FarhangMDF14,inproceedings,Filter Bank Multicarrier for Massive MIMO.,VTC Fall,2014,,1-7,,db/conf/vtc/vtc2014f.html#FarhangMDF14,,
conf/cscwd/LiGFZ07,inproceedings,A Fine Granular Concurrency Control Mechanism for a Peer-to-Peer Cooperative Design Environment.,CSCWD,2007,,180-185,,db/conf/cscwd/cscwd2007.html#LiGFZ07,,
conf/ic3/PadhariyaR14,inproceedings,Crowdlearning: An incentive-based learning platform for crowd.,IC3,2014,,44-49,,db/conf/ic3/ic3-2014.html#PadhariyaR14,,
conf/icmcs/Luo07,inproceedings,Subject Content-Based Intelligent Cropping of Digital Photos.,ICME,2007,,2218-2221,,db/conf/icmcs/icme2007.html#Luo07,,
conf/sadfe/AggarwalHKM05,inproceedings,Evidence Handling in Proactive Cyberstalking Investigations: The PAPA Approach.,SADFE,2005,,165-176,,db/conf/sadfe/sadfe2005.html#AggarwalHKM05,,
conf/interspeech/ByambakhishigTANTA14,inproceedings,Error correction of automatic speech recognition based on normalized web distance.,INTERSPEECH,2014,,2852-2856,,db/conf/interspeech/interspeech2014.html#ByambakhishigTANTA14,,
journals/tit/Huang74,article,An upper bound on the entropy of run-length coding (Corresp.).,,1974,20,675-676,,db/journals/tit/tit20.html#Huang74,IEEE Transactions on Information Theory,
conf/dagstuhl/Noble01,inproceedings,"Visualising Objects: Abstraction, Encapsulation, Aliasing, and Ownership.",Software Visualization,2001,,58-72,,db/conf/dagstuhl/svis2001.html#Noble01,,
journals/tmm/AndreopoulosCEJK13,article,Guest Editorial: Special Section on New Software/Hardware Paradigms for Error-Tolerant Multimedia Systems.,,2013,15,241,,db/journals/tmm/tmm15.html#AndreopoulosCEJK13,IEEE Transactions on Multimedia,
